ph,hardness,turbidity,arsenic,chloramine,bacteria,lead,nitrates,mercury,is_safe
7.036752103833548,204.38479388030072,4.905229738605767,0.61,8.17,0.64,0.096,13.1,0.009,0.0
6.336342761889751,214.0719823073074,3.788803320404231,0.11,2.12,0.83,0.026,1.12,0.009,0.0
7.473235376592182,223.26493624122736,3.877714249855098,0.47,3.98,0.89,0.033,15.01,0.009,0.0
7.036752103833548,214.193077795847,4.246388024142823,0.89,6.95,0.89,0.09,17.56,0.004,0.0
7.380104834625337,237.92263717888252,5.03045220196702,0.23,7.22,0.02,0.019,14.39,0.009,0.0
10.067632997838077,144.6139557266044,3.7767889972620634,0.13,4.84,0.14,0.169,12.37,0.008,0.0
5.915944299587397,274.26361790766424,2.585849315185795,0.19,4.97,0.97,0.118,2.54,0.002,0.0
7.036752103833548,171.6950224337254,2.6432124116405253,0.64,5.41,0.42,0.162,1.32,0.008,0.0
6.124847329190028,151.69135775517935,4.211967654412953,0.44,0.15,0.41,0.108,5.42,0.003,0.0
7.036752103833548,137.2534265502834,3.302419289577298,0.75,7.3,0.94,0.166,1.33,0.005,0.0
7.876495131350931,250.89662136200684,3.913904716907024,0.66,5.66,0.56,0.115,16.94,0.003,0.0
6.021051322822076,178.2236825844903,4.661057552180376,0.82,4.65,0.74,0.13,17.16,0.006,0.0
7.036752103833548,193.16761116038543,3.818403943096136,0.38,5.34,0.97,0.17,12.03,0.006,0.0
7.036752103833548,166.696694784928,3.434798594981862,0.28,7.29,0.74,0.145,15.23,0.003,0.0
6.5854502296739055,166.96596051286858,4.27564024793146,0.7,3.59,0.82,0.197,11.73,0.006,0.0
6.342671183447911,157.04612543664243,4.582591795430545,0.64,0.77,0.59,0.118,9.45,0.005,0.0
6.6329902541703625,238.3247509420514,4.360851169963949,0.15,2.86,0.31,0.057,7.89,0.006,0.0
5.400700137691393,197.91899277266765,3.555737566011368,0.5,0.95,0.27,0.141,17.17,0.006,0.0
7.460147818172523,221.34320946197764,2.4136288515589506,0.42,2.73,0.15,0.046,4.46,0.008,0.0
6.709822000741922,148.25318599231414,1.6876245048272964,0.84,3.33,0.29,0.113,0.63,0.004,0.0
8.054893321996667,239.1397785739744,3.5243804297933856,0.82,1.19,0.5,0.038,16.14,0.005,0.0
5.365192408000016,238.29121240025776,3.1807984567770435,0.49,6.79,0.84,0.179,9.18,0.007,0.0
6.920388988495384,252.3527991789688,3.2776013640231367,0.1,1.41,0.67,0.08,18.03,0.002,0.0
7.025456547708931,184.484426519738,2.9270514417687563,0.28,6.67,0.01,0.145,7.15,0.003,0.0
7.974248428106492,173.75077581038963,3.1959442509174982,0.21,5.47,0.36,0.006,10.37,0.003,0.0
8.031055220266794,222.6284244862252,3.338880125546951,0.31,1.97,0.19,0.124,13.22,0.001,0.0
7.614056816681071,213.6911685428284,3.4379463950132005,0.73,7.85,0.38,0.16,15.31,0.007,0.0
7.643578361999963,209.8608444373274,3.762162859528624,0.4,6.78,0.43,0.03,7.23,0.008,0.0
7.731315009102499,169.04968404675284,5.164284274583004,0.17,5.28,0.47,0.089,18.23,0.006,0.0
6.268402755741024,154.681902265275,3.389705289941097,0.66,3.7,0.94,0.049,6.06,0.002,1.0
7.369911642352921,155.64480514137412,3.821721167441023,0.22,5.49,0.49,0.091,14.45,0.001,0.0
7.036752103833548,241.1806799054762,4.142386058756017,0.35,3.43,0.94,0.07,3.87,0.003,0.0
6.32037528471829,165.82154526373657,2.7286173523352666,0.96,6.66,0.1,0.107,4.0,0.0,0.0
7.29008857213943,205.21310511493917,4.700618335949317,0.66,5.65,0.56,0.166,9.73,0.006,0.0
6.35651106246199,164.61818523150117,3.41552552539749,0.67,3.58,0.26,0.013,18.26,0.001,0.0
7.974065001358431,160.22418165431924,4.069086697798404,0.41,3.55,0.78,0.065,15.54,0.003,0.0
4.943508443526886,267.5330268756116,5.070841577374866,0.59,2.37,0.28,0.035,1.35,0.009,0.0
7.70036230513608,220.571796189289,3.786486994275809,0.39,3.62,0.02,0.187,1.18,0.01,0.0
6.054607180419152,228.198026777358,4.889163359744538,0.35,2.06,0.66,0.016,9.1,0.01,1.0
4.221420679849157,120.56012957597108,4.278712401471591,0.29,3.28,0.41,0.185,7.79,0.005,0.0
8.545890346487688,255.3248719121277,5.036882986625275,0.7,1.66,0.29,0.149,14.76,0.007,0.0
7.752176212505221,182.06470492239455,4.725507109575074,0.77,4.8,0.52,0.19,10.16,0.003,0.0
5.588129750721398,220.8175224555685,3.1656184818533246,0.7,6.36,0.73,0.18,10.97,0.009,0.0
8.649868625073694,178.58875346487133,3.0816812395256155,0.66,4.45,0.22,0.169,18.64,0.01,0.0
7.899256515294086,187.70065418364032,4.448170569609338,0.42,1.71,0.99,0.113,9.9,0.004,0.0
5.952267969284858,136.89053061148584,4.769768271388487,0.26,7.93,0.46,0.059,17.17,0.006,0.0
8.0401875566739,201.80921648090776,3.221138969011636,0.32,4.66,0.82,0.17,13.83,0.006,0.0
4.3132191507406965,191.11933730430457,3.9235902023946743,0.48,8.01,0.59,0.047,19.01,0.007,0.0
6.707016927616642,209.77880531570844,3.1656323908377333,0.79,1.16,0.43,0.132,9.01,0.006,1.0
5.853560600803125,186.8077507577325,3.756873895137448,0.47,6.81,0.13,0.035,5.43,0.002,0.0
8.817402774388958,175.7549712209079,3.8640984193819534,0.27,0.52,0.65,0.013,1.98,0.003,0.0
7.036752103833548,171.4349804706243,2.8125036354500903,0.24,6.23,0.54,0.035,9.48,0.001,0.0
7.036752103833548,193.57715670833647,3.4815173946449613,1.02,2.45,1.0,0.165,8.47,0.003,0.0
7.476408459668984,246.1847191505705,3.478193780402128,0.07,2.43,0.76,0.083,4.61,0.009,0.0
7.691486298425762,155.18531929611436,4.042497483266329,0.47,7.69,0.71,0.141,12.57,0.006,0.0
7.367371852627868,176.3352098744666,3.8172151052716874,0.15,5.28,0.72,0.076,15.81,0.004,0.0
8.92790592593881,188.0544191463757,5.474354698144387,0.15,4.37,0.97,0.007,6.19,0.006,0.0
5.621227320090063,221.6494395105221,3.4407533246763085,0.55,6.34,0.88,0.097,12.48,0.01,0.0
6.450644925327291,201.5966734501805,5.241539195582696,0.73,6.37,0.07,0.018,0.91,0.009,0.0
7.566517124512967,205.39658173924835,3.2751420374154505,0.87,7.54,0.84,0.136,17.39,0.007,0.0
6.1156375458102,240.9751558941715,3.723625473260451,0.58,5.8,0.45,0.025,18.42,0.009,0.0
7.595228724049122,188.3732816676157,3.4976041136035416,0.56,4.77,0.08,0.034,5.12,0.008,0.0
7.036752103833548,279.2324186459543,3.2562746896315304,0.71,5.77,0.35,0.016,5.55,0.001,0.0
7.13122185859695,165.9090202882548,4.713192604671875,1.02,6.3,0.88,0.183,8.57,0.006,0.0
7.399724707648925,258.01994705795937,3.795124079678799,0.04,7.74,0.8,0.107,14.61,0.002,0.0
7.002479940695225,168.95259050909513,3.352436318240986,0.95,3.33,0.93,0.075,12.67,0.008,0.0
5.34534537107888,238.51022998356785,2.3628860224049038,0.82,3.35,0.75,0.191,2.01,0.005,0.0
6.18595116263375,174.79612335081623,5.2057243002993765,0.35,8.34,0.78,0.038,2.12,0.009,0.0
6.070090952233811,161.53026648702547,4.699457410935833,0.13,6.64,0.46,0.089,8.33,0.0,0.0
7.095569331079976,196.7349272287244,4.861276291728905,0.13,6.89,0.06,0.157,11.64,0.006,0.0
7.036752103833548,189.76165384341635,3.092816759322282,0.49,5.86,0.42,0.062,4.77,0.009,0.0
3.92855649232336,191.66599767878637,5.060835979341727,0.29,2.07,0.77,0.052,10.17,0.002,0.0
6.352973105397818,244.84671672623384,4.155494640010193,0.6,2.13,0.97,0.015,13.9,0.007,0.0
5.999125177726393,219.71610877461148,5.046973115947742,0.73,6.38,0.35,0.03,7.93,0.009,0.0
8.89958837829117,208.1065480676941,3.9286137101792655,0.65,3.74,0.74,0.046,12.27,0.003,0.0
7.375337619892639,194.8680827058205,5.127394948805861,0.2,3.07,0.17,0.2,16.57,0.005,0.0
8.97932285265221,184.30922197365496,4.264944045592401,0.23,3.08,0.97,0.163,18.31,0.002,0.0
8.532377473918308,216.45410758937732,2.3800880493685312,0.2,7.76,0.26,0.033,8.02,0.007,0.0
7.213537481050567,176.6400633499079,3.497480960958101,0.88,1.43,0.09,0.165,16.62,0.003,0.0
7.036752103833548,184.6668909048781,4.583109838449884,0.49,7.22,0.13,0.095,15.47,0.002,0.0
8.895574457925981,107.3833271231581,4.754234801908662,1.02,0.57,0.42,0.009,10.44,0.002,0.0
6.582764203677888,219.18481365881743,3.668879696635321,0.95,6.49,0.73,0.126,11.7,0.007,0.0
7.036752103833548,204.2405691962767,4.377502097292449,0.95,8.01,0.99,0.162,1.81,0.003,0.0
7.036752103833548,160.59575996953978,3.287617331936556,0.46,3.65,0.57,0.196,6.78,0.003,0.0
5.986593892372897,275.88651276365454,5.051493873890792,0.96,6.69,0.5,0.096,7.22,0.002,0.0
6.841221063159616,166.67694993783547,5.092364652373034,0.12,7.66,0.93,0.152,13.14,0.008,0.0
7.036752103833548,157.82735195564476,3.8257700750242414,0.92,2.77,0.38,0.16,3.53,0.008,0.0
7.146117224742147,181.4344193519679,4.775201717853433,0.23,2.04,0.7,0.041,14.55,0.005,0.0
7.036752103833548,237.705681396383,3.9432907565051343,0.59,1.59,0.51,0.122,4.06,0.008,0.0
7.50757529645138,172.5040208489629,3.703001047324373,0.85,0.84,0.52,0.018,8.05,0.001,0.0
7.997175822735124,214.8196268986121,4.817668211405948,0.28,4.39,0.78,0.196,10.49,0.005,0.0
5.1743459983462,234.32856907423485,3.689144992138577,0.22,4.34,0.18,0.061,14.65,0.003,0.0
7.036752103833548,191.15047940322967,4.018446538686602,0.29,6.96,0.32,0.097,9.02,0.007,0.0
6.47909256706823,180.9586671985727,3.089597302323555,1.02,4.4,0.49,0.04,6.33,0.007,0.0
7.811512445222393,258.8916011614203,4.546070210293161,0.75,3.36,0.74,0.152,8.54,0.005,0.0
7.43721665310552,242.7299686282317,3.866874572569852,0.57,1.25,0.92,0.105,4.9,0.006,0.0
7.95387811515525,178.06654960793912,2.860223970222824,0.1,6.62,0.51,0.198,10.91,0.008,0.0
6.396569931080612,243.7247068929595,4.188249712324068,0.61,7.27,0.76,0.088,9.65,0.01,0.0
7.036752103833548,208.3670456403241,3.5944444159046545,0.82,4.93,0.74,0.132,11.99,0.009,0.0
8.058135996612346,191.27793161063232,3.130608939839331,1.02,4.43,0.97,0.196,6.19,0.003,0.0
7.036752103833548,149.83890028554487,2.0288751732864254,0.47,5.81,0.41,0.008,10.81,0.008,0.0
7.036752103833548,220.9851580503777,4.875382904979997,0.83,5.83,0.26,0.135,11.53,0.009,0.0
9.497261162881252,124.48281022312054,5.242105329965899,0.08,0.95,0.92,0.101,15.77,0.007,0.0
7.984710742242038,121.06735745563192,4.567879972284673,0.99,5.22,0.86,0.034,3.78,0.006,0.0
6.261110580253398,270.46617064471656,4.753018575157605,0.39,6.29,0.06,0.048,0.55,0.008,0.0
6.957802749302861,219.23995225195372,4.587745468810144,0.47,6.99,0.0,0.117,13.15,0.005,0.0
9.6631590150059,131.71189612520993,5.270217774033984,0.66,4.8,0.44,0.184,10.34,0.007,0.0
6.732713713421406,197.76697434286515,3.885405037306561,0.44,6.01,0.72,0.156,0.85,0.01,0.0
4.886057056804735,272.9203850794966,3.079373114175483,0.04,1.94,0.43,0.102,1.24,0.001,0.0
9.61022034489963,156.9295461583656,4.961971972367872,0.9,5.53,0.24,0.154,12.84,0.006,0.0
8.518531795246274,128.26346576732436,4.147168618141657,0.45,1.89,0.11,0.075,18.95,0.004,0.0
6.950786515485461,201.80549063698905,3.997975215085431,0.84,1.85,0.52,0.022,12.85,0.009,0.0
6.023022741325022,170.73228872711053,3.668088579274877,0.48,2.49,0.62,0.188,5.49,0.009,0.0
9.011480407411014,167.91892171541582,4.270801389375358,0.34,7.35,0.11,0.053,14.49,0.008,0.0
7.946767904206179,277.1169457168408,3.038483125240436,1.01,2.8,0.46,0.113,11.98,0.005,0.0
7.709617350900396,189.80291386632916,4.140423756852319,0.56,6.96,0.42,0.087,0.94,0.006,0.0
6.081615358462056,209.05967959905152,4.010036798677171,1.03,1.8,0.37,0.077,17.53,0.007,0.0
8.146185794091142,191.3824099844461,5.1779636245974725,0.14,0.57,0.44,0.155,6.71,0.01,0.0
8.141861116382476,210.37656141758333,4.136950485502741,0.1,1.63,0.61,0.008,13.33,0.001,0.0
7.703356821382107,211.34468669587807,4.7321253460612525,0.25,8.0,0.35,0.198,9.22,0.001,0.0
7.036752103833548,149.04284590899402,3.771305112783325,0.62,6.89,0.38,0.019,4.3,0.008,0.0
9.25285650898534,168.0407510677611,3.3005858263579806,0.88,6.12,0.7,0.115,14.29,0.005,0.0
6.047651488718149,177.4442640966961,2.589867902857387,0.83,3.3,0.84,0.1,14.98,0.004,0.0
6.152857802124513,171.12528741087988,4.403083393696855,0.9,6.13,0.51,0.169,5.76,0.001,0.0
9.074922874454952,184.9150548449429,3.8404790099388846,0.12,3.15,0.59,0.053,4.5,0.005,0.0
7.436537226981672,167.32846550915767,4.497629168137822,0.19,2.44,0.3,0.142,4.73,0.008,0.0
7.036752103833548,259.6710409184808,3.458352213645405,0.51,3.25,0.32,0.008,2.23,0.001,0.0
7.130099196200058,275.6797801464157,1.986191593058412,0.19,6.69,0.62,0.021,10.97,0.005,0.0
6.792125450218405,165.79428627237527,4.042637641436024,0.34,6.17,0.38,0.044,6.91,0.006,0.0
7.036752103833548,230.4307615756412,3.864931034905198,0.65,2.38,0.16,0.004,19.11,0.001,0.0
8.885626344053186,171.83977666295198,2.993300944496919,0.67,3.35,0.89,0.048,13.29,0.006,0.0
9.475316259695344,149.55808879463473,4.701538331428024,0.24,4.09,0.71,0.162,7.4,0.001,1.0
7.036752103833548,168.96302590875112,4.69101750323518,0.69,1.43,0.99,0.005,15.02,0.01,0.0
7.183108734458526,225.11607898533293,4.006424839252379,0.19,1.79,0.69,0.121,2.84,0.003,0.0
6.1574431448430325,155.83570621680616,4.770154312108588,0.89,4.65,0.59,0.178,5.86,0.004,1.0
6.467868301691497,236.69464808871123,2.861063942572024,0.72,6.86,0.29,0.198,16.67,0.001,0.0
7.036752103833548,162.93537131630367,4.301273480741873,0.62,7.78,0.64,0.12,3.9,0.002,0.0
7.488133464330415,177.3530518223562,3.4740347171181667,0.49,4.83,0.58,0.113,8.74,0.01,0.0
7.323545119666458,184.13607042511688,4.89842104143532,0.09,1.55,0.93,0.076,15.87,0.009,0.0
7.036752103833548,253.66203707317788,3.067033981302946,0.93,0.87,0.93,0.155,17.7,0.002,0.0
6.530796123720997,138.00767163256225,3.181634909261997,0.49,1.65,0.84,0.064,8.12,0.005,0.0
6.931470426933321,156.8411948902071,4.249333174167702,0.49,7.32,0.2,0.03,2.34,0.009,0.0
7.774645242924598,194.73385836416105,3.911816766224265,0.07,1.55,0.98,0.01,3.36,0.002,0.0
8.107500138616412,173.66467908014425,4.647800627368438,0.5,6.11,0.48,0.162,2.18,0.008,0.0
6.306864459373674,220.96997974032556,4.619172769338624,0.16,5.81,0.6,0.16,6.06,0.003,0.0
7.036752103833548,165.73795349571807,4.069165566663121,0.46,5.27,0.19,0.133,13.61,0.005,0.0
6.6096803221946265,216.4280319009544,3.5891464414221934,0.41,7.07,0.54,0.097,18.3,0.009,0.0
6.632205878654961,232.7385451720168,3.4437405597575226,0.53,3.24,0.41,0.003,1.84,0.004,0.0
7.036752103833548,247.1640182695371,4.287440678130007,0.03,3.84,0.51,0.125,10.0,0.002,0.0
5.716755666530133,197.1042098290997,4.0806749961624265,0.7,3.19,0.85,0.025,1.26,0.001,0.0
7.740453870226316,182.5410725181184,3.541316670456529,0.69,1.46,0.95,0.006,1.59,0.01,0.0
6.277277371274439,148.18601327640698,3.6193211819201823,0.52,7.07,0.82,0.023,8.81,0.0,0.0
8.00637329840415,116.72512210866824,2.396505357833779,0.42,0.48,0.27,0.026,7.28,0.009,0.0
6.513016585960504,185.33853982631783,3.729960915816749,0.74,5.12,0.62,0.022,13.54,0.003,0.0
6.2341976724749335,227.56086679477545,3.885492315509884,0.04,0.89,0.91,0.187,9.69,0.004,0.0
7.277143966771516,194.88086103221565,4.931353521983009,0.55,1.6,0.55,0.116,12.96,0.009,1.0
6.044513029512341,211.57737796822016,5.127778325324405,0.87,3.69,0.65,0.125,14.91,0.0,0.0
6.6430265381410845,205.2331193892385,3.7099886624912353,0.1,6.32,0.54,0.023,8.66,0.008,0.0
5.150456539630286,186.5608458950196,4.14702894652348,0.95,5.34,0.89,0.062,7.82,0.007,0.0
6.110545160785598,166.6373052223238,6.064559250159787,0.44,4.57,0.02,0.048,11.32,0.002,0.0
7.831117736766918,182.4738755722852,3.807997463749791,0.8,6.11,0.48,0.037,6.58,0.007,0.0
6.980727163646463,200.46722559427508,5.437618576761173,0.58,2.97,0.27,0.13,4.41,0.009,0.0
8.552782415873253,217.8033177234219,2.9408479958845923,0.08,7.16,0.79,0.037,7.22,0.01,0.0
6.4493794387538665,275.7467164820933,3.715428750090735,0.1,5.99,0.56,0.174,13.18,0.006,0.0
7.392084037518904,173.52877840044673,3.778458495607913,0.74,4.68,0.9,0.097,2.95,0.003,0.0
8.360795827235105,218.1396219884737,3.715951409137044,0.05,6.64,0.0,0.12,2.04,0.008,0.0
7.619845076953617,113.5046982156932,3.779648433049116,0.1,4.7,0.29,0.155,12.87,0.002,1.0
5.404510674147487,258.9034888104302,3.9981758863091033,0.09,5.41,0.53,0.105,9.01,0.007,0.0
7.079303517779591,137.00735518463185,5.553173840879232,0.66,1.31,0.15,0.042,2.08,0.008,0.0
7.036752103833548,233.84662080654803,4.296188762920464,0.76,2.73,0.19,0.059,10.58,0.006,0.0
7.161714892641493,238.33358409066244,3.909973568447572,0.28,4.09,0.01,0.021,2.3,0.002,1.0
6.854946858787279,149.85348697706843,4.938999307033027,0.67,6.78,1.0,0.158,1.37,0.009,0.0
7.30955640748172,244.83977006285775,3.707413724281805,0.13,6.49,0.63,0.044,16.8,0.008,0.0
9.313465892899943,133.14175116516057,4.493612764909594,0.39,7.53,0.46,0.074,7.33,0.002,0.0
7.036752103833548,216.2716236550611,4.50102454017249,0.82,1.07,0.04,0.067,14.85,0.0,0.0
7.036752103833548,250.62347275867705,3.365174439747456,0.75,3.3,0.16,0.164,11.01,0.005,0.0
6.187938053993094,249.52711113284624,3.5461832023705098,0.74,2.73,0.72,0.17,16.63,0.006,0.0
7.036752103833548,240.98418696724173,3.802426744491779,0.28,6.17,0.34,0.183,4.63,0.005,0.0
7.9653373053048,151.54188891672248,3.3909821110531904,0.58,5.33,0.77,0.11,1.2,0.003,0.0
9.26439090863462,160.4286939702,3.175520773635625,0.96,0.66,0.62,0.103,13.87,0.01,0.0
7.75404435394794,193.44985384445656,3.760298085013082,0.51,7.74,0.36,0.072,2.82,0.009,0.0
9.393891652231943,252.73924846918945,3.0485658663001405,0.16,7.42,0.98,0.076,0.68,0.003,0.0
8.176079615301635,201.55370076987057,4.11232245771067,0.66,1.08,0.01,0.014,11.32,0.006,0.0
8.337696200697742,168.46918072827563,3.454197456668698,0.62,8.21,0.52,0.121,10.89,0.002,0.0
7.036752103833548,207.4268874159215,2.8135267561051323,0.33,2.43,0.68,0.089,4.84,0.004,0.0
7.1910248566863455,151.30667357089163,4.270645692708772,0.3,6.41,0.57,0.176,4.76,0.001,0.0
8.613698594883758,235.94443585614465,3.949220098875637,0.54,6.19,0.74,0.169,7.6,0.001,0.0
7.793039171409166,257.657739026784,3.389270098308859,0.36,1.29,0.82,0.175,17.89,0.003,0.0
3.8788793890688,177.71284092836623,4.927711075497064,0.83,0.16,0.83,0.166,8.5,0.007,0.0
7.036752103833548,164.31710176471486,3.72377603814946,0.68,4.23,0.38,0.128,4.91,0.002,0.0
3.9782846273167376,160.81847436463886,3.751565768898725,0.6,5.93,0.81,0.075,0.84,0.005,1.0
5.964065359871277,241.030898500634,4.696720853415239,0.13,4.85,0.0,0.196,10.28,0.008,0.0
7.53205857980722,185.50656272621129,3.8085699230100247,0.43,2.48,0.61,0.142,2.34,0.006,0.0
7.233538435483265,231.5608322393944,3.679015067771328,0.89,5.76,0.16,0.037,4.64,0.001,0.0
7.036752103833548,202.8111418772112,3.1538002186878344,0.08,2.94,0.45,0.111,15.1,0.006,0.0
7.036752103833548,115.39297941167531,4.212510849647721,0.21,5.44,0.87,0.143,14.4,0.009,0.0
7.480728113602178,117.05731445445494,3.714874787439821,0.48,3.03,0.11,0.014,16.73,0.01,0.0
4.4770917139584885,236.28248955402276,4.32768028988057,0.61,1.13,0.74,0.175,13.54,0.005,0.0
7.036752103833548,207.3910966678952,2.739234987146461,0.43,0.81,0.8,0.092,1.05,0.01,0.0
7.036752103833548,162.263688336678,4.476991214592083,0.21,1.84,0.6,0.146,0.79,0.01,0.0
6.314077469750392,124.84799173949948,4.363865762503175,0.46,2.32,0.29,0.174,16.03,0.01,0.0
7.036752103833548,233.6938371821016,4.241935682799888,0.3,2.45,0.7,0.018,0.41,0.008,0.0
8.822610383759214,216.4325760421317,4.415596156287389,0.72,1.5,0.96,0.142,1.46,0.002,0.0
6.92265237065665,185.8189891329863,2.877354266538508,0.94,1.7,0.37,0.113,0.63,0.01,0.0
7.036752103833548,169.67353060135926,3.611330374366964,0.66,2.66,0.04,0.176,19.08,0.008,0.0
6.904536858235756,110.86578832349096,5.0589054483892655,0.89,1.9,0.3,0.197,15.44,0.001,0.0
6.548017642485212,176.0065361472179,5.930227576581439,0.66,6.89,0.68,0.105,5.98,0.003,0.0
6.581082756075466,217.53850402153955,3.511369718286504,0.79,7.46,0.75,0.119,9.33,0.009,0.0
7.86464967253437,218.15310691388663,3.585933521695313,0.2,6.38,0.07,0.147,7.97,0.002,0.0
6.136907177131185,151.78431903703012,4.704585017974258,0.38,1.52,0.68,0.182,2.89,0.009,0.0
6.947028539657349,168.87953922942603,2.60018773266633,0.8,1.75,0.11,0.118,5.53,0.001,0.0
6.2033225076896565,214.85011121444813,3.487920050688021,0.61,5.88,0.61,0.16,12.55,0.002,0.0
7.036752103833548,240.13457185335577,3.2124926934616096,0.89,5.57,0.09,0.032,15.71,0.005,0.0
8.373170925244922,179.52140640052664,2.786329667144387,0.11,8.33,0.93,0.161,2.89,0.009,1.0
7.036752103833548,205.3041488690708,5.026270726028191,0.7,5.06,0.15,0.05,10.31,0.005,0.0
5.921247069476017,200.94373043741763,3.7467755604654815,0.21,4.9,0.76,0.043,3.45,0.002,0.0
8.829806178150646,216.1221437373345,4.423886041610509,0.29,7.36,0.38,0.076,12.06,0.01,0.0
7.036752103833548,187.6134375765952,5.324638004849745,0.34,5.92,0.33,0.072,3.85,0.002,0.0
6.83221738756748,164.27439311244632,3.1454155114301705,0.7,2.11,0.34,0.084,6.18,0.001,1.0
9.281302611348124,215.90762487437595,4.069976588751361,0.9,0.63,0.41,0.037,17.97,0.005,0.0
7.456250785416918,226.53828873349204,4.279697427788076,0.56,4.49,0.15,0.097,7.86,0.004,0.0
7.0882509764340735,172.68929992342407,3.2306454361995462,0.34,2.8,0.44,0.035,6.39,0.005,0.0
5.648628537607859,167.03009718362142,5.370004183346351,0.72,8.66,0.64,0.154,17.15,0.002,1.0
4.293961234794354,192.36073702122772,5.105120757070882,0.94,4.3,0.72,0.161,12.8,0.008,0.0
9.678050853902558,188.3687407851482,3.0297003349809173,0.74,5.27,0.2,0.147,8.91,0.0,0.0
8.662709501389225,173.53194724332127,5.120102527824212,0.28,2.13,0.11,0.019,16.18,0.007,0.0
5.897391120843136,172.03438531654584,2.961602417916417,0.34,7.03,0.54,0.081,3.49,0.007,0.0
9.49424264803844,274.82836925370225,3.189025539707877,0.77,6.53,0.52,0.176,3.84,0.006,0.0
7.036752103833548,173.47418591742104,4.181264105822968,1.01,1.34,0.57,0.088,10.09,0.009,0.0
7.080193059013201,185.82572638319968,1.4922066153042484,0.41,5.45,0.76,0.022,7.26,0.009,0.0
7.559852309769317,244.29455766552144,4.550501006088248,0.84,4.82,0.32,0.015,14.94,0.004,0.0
7.040394956072289,199.07921689768293,3.93191655326223,0.13,5.65,0.84,0.11,11.71,0.002,0.0
8.05304368223556,211.78323531812987,3.3015748949924983,0.89,3.75,0.49,0.109,18.0,0.01,0.0
